method,planted_wgds,duprate,simid,dup_cost,solution_cost,solution_nbdups,solution_nblosses,time
lcamap,1,8,12,15,1625.0,95.0,200.0,0.066128
segdup,1,8,12,20,2100,95,200,116.628988
insider,1,8,12,20,1970.0,78.0,410.0,7.902323
fastmultrec_greedy,1,8,12,20,2095.0,94.0,215.0,0.688456
lcamap,1,8,12,20,2100.0,95.0,200.0,0.063847
segdup,1,8,12,25,2575,95,200,118.722844
insider,1,8,12,25,2348.0,74.0,498.0,55.179497
fastmultrec_greedy,1,8,12,25,2565.0,94.0,215.0,0.694997
lcamap,1,8,12,25,2575.0,95.0,200.0,0.066127
segdup,1,8,12,5,675,95,200,126.517927
insider,1,8,12,5,675.0,95.0,200.0,0.168071
fastmultrec_greedy,1,8,12,5,675.0,95.0,200.0,0.385186
lcamap,1,8,12,5,675.0,95.0,200.0,0.063567
segdup,1,9,12,10,33,3,3,84.461278
insider,1,9,12,10,33.0,3.0,3.0,0.052302
fastmultrec_greedy,1,9,12,10,33.0,3.0,3.0,0.205579
lcamap,1,9,12,10,33.0,3.0,3.0,0.031806
segdup,1,9,12,15,48,3,3,81.248552
insider,1,9,12,15,48.0,3.0,3.0,0.052890
fastmultrec_greedy,1,9,12,15,48.0,3.0,3.0,0.203406
lcamap,1,9,12,15,48.0,3.0,3.0,0.031419
segdup,1,9,12,20,63,3,3,69.445508
insider,1,9,12,20,63.0,3.0,3.0,0.054191
fastmultrec_greedy,1,9,12,20,63.0,3.0,3.0,0.204802
lcamap,1,9,12,20,63.0,3.0,3.0,0.031523
segdup,1,9,12,25,78,3,3,68.737669
insider,1,9,12,25,78.0,3.0,3.0,0.055562
fastmultrec_greedy,1,9,12,25,78.0,3.0,3.0,0.204394
lcamap,1,9,12,25,78.0,3.0,3.0,0.030626
segdup,1,9,12,5,18,3,3,90.803933
insider,1,9,12,5,18.0,3.0,3.0,0.054829
fastmultrec_greedy,1,9,12,5,18.0,3.0,3.0,0.210036
lcamap,1,9,12,5,18.0,3.0,3.0,0.032337
segdup,2,10,12,10,63,6,3,242.500801
insider,2,10,12,10,63.0,6.0,3.0,0.165855
fastmultrec_greedy,2,10,12,10,63.0,6.0,3.0,0.678299
lcamap,2,10,12,10,63.0,6.0,3.0,0.103244
segdup,2,10,12,15,93,6,3,133.443317
insider,2,10,12,15,93.0,6.0,3.0,0.171265
fastmultrec_greedy,2,10,12,15,93.0,6.0,3.0,0.679865
lcamap,2,10,12,15,93.0,6.0,3.0,0.103532
segdup,2,10,12,20,123,6,3,129.117015
insider,2,10,12,20,123.0,6.0,3.0,0.170432
fastmultrec_greedy,2,10,12,20,123.0,6.0,3.0,0.671984
lcamap,2,10,12,20,123.0,6.0,3.0,0.102922
segdup,2,10,12,25,153,6,3,127.415742
insider,2,10,12,25,153.0,6.0,3.0,0.165294
fastmultrec_greedy,2,10,12,25,153.0,6.0,3.0,0.675010
lcamap,2,10,12,25,153.0,6.0,3.0,0.102909
segdup,2,10,12,5,33,6,3,297.977309
insider,2,10,12,5,33.0,6.0,3.0,0.166142
fastmultrec_greedy,2,10,12,5,33.0,6.0,3.0,0.683418
lcamap,2,10,12,5,33.0,6.0,3.0,0.106256
segdup,2,11,12,10,20,2,0,176.842769
insider,2,11,12,10,20.0,2.0,0.0,0.106092
fastmultrec_greedy,2,11,12,10,20.0,2.0,0.0,0.415788
lcamap,2,11,12,10,20.0,2.0,0.0,0.062249
segdup,2,11,12,15,30,2,0,79.942061
insider,2,11,12,15,30.0,2.0,0.0,0.106798
fastmultrec_greedy,2,11,12,15,30.0,2.0,0.0,0.420152
lcamap,2,11,12,15,30.0,2.0,0.0,0.063658
segdup,2,11,12,20,40,2,0,158.330216
insider,2,11,12,20,40.0,2.0,0.0,0.106756
fastmultrec_greedy,2,11,12,20,40.0,2.0,0.0,0.411574
lcamap,2,11,12,20,40.0,2.0,0.0,0.061705
segdup,2,11,12,25,50,2,0,78.911939
insider,2,11,12,25,50.0,2.0,0.0,0.106504
fastmultrec_greedy,2,11,12,25,50.0,2.0,0.0,0.415357
lcamap,2,11,12,25,50.0,2.0,0.0,0.061336
segdup,2,11,12,5,10,2,0,183.858864
insider,2,11,12,5,10.0,2.0,0.0,0.104892
fastmultrec_greedy,2,11,12,5,10.0,2.0,0.0,0.424452
lcamap,2,11,12,5,10.0,2.0,0.0,0.062846
segdup,2,15,12,10,20,2,0,152.394236
insider,2,15,12,10,20.0,2.0,0.0,0.103467
fastmultrec_greedy,2,15,12,10,20.0,2.0,0.0,0.376264
lcamap,2,15,12,10,20.0,2.0,0.0,0.057774
segdup,2,15,12,15,30,2,0,155.252202
insider,2,15,12,15,30.0,2.0,0.0,0.104377
fastmultrec_greedy,2,15,12,15,30.0,2.0,0.0,0.374881
lcamap,2,15,12,15,30.0,2.0,0.0,0.058198
segdup,2,15,12,20,40,2,0,75.937223
insider,2,15,12,20,40.0,2.0,0.0,0.104310
fastmultrec_greedy,2,15,12,20,40.0,2.0,0.0,0.384891
lcamap,2,15,12,20,40.0,2.0,0.0,0.060154
segdup,2,15,12,25,50,2,0,75.380130
insider,2,15,12,25,50.0,2.0,0.0,0.103635
fastmultrec_greedy,2,15,12,25,50.0,2.0,0.0,0.376429
lcamap,2,15,12,25,50.0,2.0,0.0,0.059121
segdup,2,15,12,5,10,2,0,177.464276
insider,2,15,12,5,10.0,2.0,0.0,0.105062
fastmultrec_greedy,2,15,12,5,10.0,2.0,0.0,0.382130
lcamap,2,15,12,5,10.0,2.0,0.0,0.059912
segdup,2,8,12,10,1330,93,400,165.859056
insider,2,8,12,10,1311.0,88.0,431.0,0.350231
fastmultrec_greedy,2,8,12,10,1322.0,91.0,412.0,1.203236
lcamap,2,8,12,10,1330.0,93.0,400.0,0.072389
segdup,2,8,12,15,1795,93,400,161.977463
insider,2,8,12,15,1733.0,82.0,503.0,0.662783
fastmultrec_greedy,2,8,12,15,1771.0,89.0,436.0,2.005983
lcamap,2,8,12,15,1795.0,93.0,400.0,0.071486
segdup,2,8,12,20,2260,93,400,160.178756
insider,2,8,12,20,2133.0,77.0,593.0,1.309693
fastmultrec_greedy,2,8,12,20,2216.0,89.0,436.0,1.984732
lcamap,2,8,12,20,2260.0,93.0,400.0,0.071579
segdup,2,8,12,25,2725,93,400,155.836429
insider,2,8,12,25,2501.0,72.0,701.0,2.160117
fastmultrec_greedy,2,8,12,25,2661.0,89.0,436.0,2.009274
lcamap,2,8,12,25,2725.0,93.0,400.0,0.072016
segdup,2,8,12,5,865,93,400,170.329170
insider,2,8,12,5,862.0,91.0,407.0,0.223050
fastmultrec_greedy,2,8,12,5,863.0,92.0,403.0,0.797748
lcamap,2,8,12,5,865.0,93.0,400.0,0.070733
segdup,2,9,12,10,125,12,5,271.981383
insider,2,9,12,10,125.0,12.0,5.0,0.179990
fastmultrec_greedy,2,9,12,10,125.0,12.0,5.0,0.709900
lcamap,2,9,12,10,125.0,12.0,5.0,0.094115
segdup,2,9,12,15,185,12,5,141.943044
insider,2,9,12,15,185.0,12.0,5.0,0.185762
fastmultrec_greedy,2,9,12,15,185.0,12.0,5.0,0.711335
lcamap,2,9,12,15,185.0,12.0,5.0,0.097422
segdup,2,9,12,20,245,12,5,189.570484
insider,2,9,12,20,245.0,12.0,5.0,0.209662
fastmultrec_greedy,2,9,12,20,245.0,12.0,5.0,0.712299
lcamap,2,9,12,20,245.0,12.0,5.0,0.096183
segdup,2,9,12,25,305,12,5,125.652392
insider,2,9,12,25,305.0,12.0,5.0,0.263126
fastmultrec_greedy,2,9,12,25,305.0,12.0,5.0,0.720893
lcamap,2,9,12,25,305.0,12.0,5.0,0.097016
segdup,2,9,12,5,65,12,5,268.895984
insider,2,9,12,5,65.0,12.0,5.0,0.169014
fastmultrec_greedy,2,9,12,5,65.0,12.0,5.0,0.712259
lcamap,2,9,12,5,65.0,12.0,5.0,0.094637
segdup,1,10,13,10,21,2,1,127.440450
insider,1,10,13,10,21.0,2.0,1.0,0.066403
fastmultrec_greedy,1,10,13,10,21.0,2.0,1.0,0.241170
lcamap,1,10,13,10,21.0,2.0,1.0,0.048329
segdup,1,10,13,15,31,2,1,70.224041
insider,1,10,13,15,31.0,2.0,1.0,0.055971
fastmultrec_greedy,1,10,13,15,31.0,2.0,1.0,0.196624
lcamap,1,10,13,15,31.0,2.0,1.0,0.034408
segdup,1,10,13,20,41,2,1,73.466900
insider,1,10,13,20,41.0,2.0,1.0,0.062882
fastmultrec_greedy,1,10,13,20,41.0,2.0,1.0,0.197743
lcamap,1,10,13,20,41.0,2.0,1.0,0.033730
segdup,1,10,13,25,51,2,1,72.155365
insider,1,10,13,25,51.0,2.0,1.0,0.057324
fastmultrec_greedy,1,10,13,25,51.0,2.0,1.0,0.194477
lcamap,1,10,13,25,51.0,2.0,1.0,0.034722
segdup,1,10,13,5,11,2,1,128.026696
insider,1,10,13,5,11.0,2.0,1.0,0.076700
fastmultrec_greedy,1,10,13,5,11.0,2.0,1.0,0.237141
lcamap,1,10,13,5,11.0,2.0,1.0,0.044039
segdup,1,11,13,10,11,1,1,112.288166
insider,1,11,13,10,11.0,1.0,1.0,0.052260
fastmultrec_greedy,1,11,13,10,11.0,1.0,1.0,0.193459
lcamap,1,11,13,10,11.0,1.0,1.0,0.031864
segdup,1,11,13,15,16,1,1,60.454598
insider,1,11,13,15,16.0,1.0,1.0,0.053713
fastmultrec_greedy,1,11,13,15,16.0,1.0,1.0,0.179395
lcamap,1,11,13,15,16.0,1.0,1.0,0.031638
segdup,1,11,13,20,21,1,1,66.136589
insider,1,11,13,20,21.0,1.0,1.0,0.051481
fastmultrec_greedy,1,11,13,20,21.0,1.0,1.0,0.182721
lcamap,1,11,13,20,21.0,1.0,1.0,0.032439
segdup,1,11,13,25,26,1,1,62.495273
insider,1,11,13,25,26.0,1.0,1.0,0.051665
fastmultrec_greedy,1,11,13,25,26.0,1.0,1.0,0.204872
lcamap,1,11,13,25,26.0,1.0,1.0,0.034581
segdup,1,11,13,5,6,1,1,110.947729
insider,1,11,13,5,6.0,1.0,1.0,0.050438
fastmultrec_greedy,1,11,13,5,6.0,1.0,1.0,0.186107
lcamap,1,11,13,5,6.0,1.0,1.0,0.031595
segdup,1,15,13,10,10,1,0,63.949932
insider,1,15,13,10,10.0,1.0,0.0,0.035802
fastmultrec_greedy,1,15,13,10,10.0,1.0,0.0,0.108666
lcamap,1,15,13,10,10.0,1.0,0.0,0.018646
segdup,1,15,13,15,15,1,0,56.076952
insider,1,15,13,15,15.0,1.0,0.0,0.039091
fastmultrec_greedy,1,15,13,15,15.0,1.0,0.0,0.107609
lcamap,1,15,13,15,15.0,1.0,0.0,0.018558
segdup,1,15,13,20,20,1,0,36.868902
insider,1,15,13,20,20.0,1.0,0.0,0.037737
fastmultrec_greedy,1,15,13,20,20.0,1.0,0.0,0.107664
lcamap,1,15,13,20,20.0,1.0,0.0,0.019207
segdup,1,15,13,25,25,1,0,36.942851
insider,1,15,13,25,25.0,1.0,0.0,0.034433
fastmultrec_greedy,1,15,13,25,25.0,1.0,0.0,0.115219
lcamap,1,15,13,25,25.0,1.0,0.0,0.018746
segdup,1,15,13,5,5,1,0,73.094531
insider,1,15,13,5,5.0,1.0,0.0,0.033824
fastmultrec_greedy,1,15,13,5,5.0,1.0,0.0,0.105761
lcamap,1,15,13,5,5.0,1.0,0.0,0.018763
segdup,1,8,13,10,157,14,17,133.477381
insider,1,8,13,10,157.0,14.0,17.0,0.110791
fastmultrec_greedy,1,8,13,10,157.0,14.0,17.0,0.453822
lcamap,1,8,13,10,157.0,14.0,17.0,0.062402
segdup,1,8,13,15,227,14,17,118.569422
insider,1,8,13,15,227.0,14.0,17.0,0.131205
fastmultrec_greedy,1,8,13,15,227.0,14.0,17.0,0.449280
lcamap,1,8,13,15,227.0,14.0,17.0,0.063726
segdup,1,8,13,20,297,14,17,99.258059
insider,1,8,13,20,297.0,14.0,17.0,0.141208
fastmultrec_greedy,1,8,13,20,297.0,14.0,17.0,0.449604
lcamap,1,8,13,20,297.0,14.0,17.0,0.063546
segdup,1,8,13,25,367,14,17,98.528304
insider,1,8,13,25,367.0,14.0,17.0,0.180022
fastmultrec_greedy,1,8,13,25,367.0,14.0,17.0,0.447172
lcamap,1,8,13,25,367.0,14.0,17.0,0.064282
segdup,1,8,13,5,87,14,17,130.413886
insider,1,8,13,5,87.0,14.0,17.0,0.108145
fastmultrec_greedy,1,8,13,5,87.0,14.0,17.0,0.461756
lcamap,1,8,13,5,87.0,14.0,17.0,0.065416
segdup,1,9,13,10,179,17,9,184.272230
insider,1,9,13,10,179.0,17.0,9.0,0.132254
fastmultrec_greedy,1,9,13,10,179.0,17.0,9.0,0.415963
lcamap,1,9,13,10,179.0,17.0,9.0,0.072499
segdup,1,9,13,15,264,17,9,138.749640
insider,1,9,13,15,264.0,17.0,9.0,0.145874
fastmultrec_greedy,1,9,13,15,264.0,17.0,9.0,0.369696
lcamap,1,9,13,15,264.0,17.0,9.0,0.063135
segdup,1,9,13,20,349,17,9,136.302807
insider,1,9,13,20,349.0,17.0,9.0,0.230254
fastmultrec_greedy,1,9,13,20,349.0,17.0,9.0,0.369058
lcamap,1,9,13,20,349.0,17.0,9.0,0.063203
segdup,1,9,13,25,434,17,9,102.700116
insider,1,9,13,25,434.0,17.0,9.0,1.292102
fastmultrec_greedy,1,9,13,25,434.0,17.0,9.0,0.359149
lcamap,1,9,13,25,434.0,17.0,9.0,0.066747
segdup,1,9,13,5,94,17,9,231.467784
insider,1,9,13,5,94.0,17.0,9.0,0.156583
fastmultrec_greedy,1,9,13,5,94.0,17.0,9.0,0.518207
lcamap,1,9,13,5,94.0,17.0,9.0,0.086885
segdup,2,10,13,10,30,3,0,296.895014
insider,2,10,13,10,30.0,3.0,0.0,0.170604
fastmultrec_greedy,2,10,13,10,30.0,3.0,0.0,0.740629
lcamap,2,10,13,10,30.0,3.0,0.0,0.108160
segdup,2,10,13,15,45,3,0,310.807053
insider,2,10,13,15,45.0,3.0,0.0,0.169913
fastmultrec_greedy,2,10,13,15,45.0,3.0,0.0,0.746712
lcamap,2,10,13,15,45.0,3.0,0.0,0.106368
segdup,2,10,13,5,15,3,0,359.994118
insider,2,10,13,5,15.0,3.0,0.0,0.170307
fastmultrec_greedy,2,10,13,5,15.0,3.0,0.0,0.746609
lcamap,2,10,13,5,15.0,3.0,0.0,0.109302
segdup,2,11,13,10,21,2,1,143.006442
insider,2,11,13,10,21.0,2.0,1.0,0.100158
fastmultrec_greedy,2,11,13,10,21.0,2.0,1.0,0.355837
lcamap,2,11,13,10,21.0,2.0,1.0,0.055652
segdup,2,11,13,15,31,2,1,131.283929
insider,2,11,13,15,31.0,2.0,1.0,0.099529
fastmultrec_greedy,2,11,13,15,31.0,2.0,1.0,0.361135
lcamap,2,11,13,15,31.0,2.0,1.0,0.058496
segdup,2,11,13,20,41,2,1,72.974122
insider,2,11,13,20,41.0,2.0,1.0,0.098077
fastmultrec_greedy,2,11,13,20,41.0,2.0,1.0,0.363161
lcamap,2,11,13,20,41.0,2.0,1.0,0.055367
segdup,2,11,13,25,51,2,1,73.861869
insider,2,11,13,25,51.0,2.0,1.0,0.099006
fastmultrec_greedy,2,11,13,25,51.0,2.0,1.0,0.360461
lcamap,2,11,13,25,51.0,2.0,1.0,0.054821
segdup,2,11,13,5,11,2,1,160.271142
insider,2,11,13,5,11.0,2.0,1.0,0.100319
fastmultrec_greedy,2,11,13,5,11.0,2.0,1.0,0.367321
lcamap,2,11,13,5,11.0,2.0,1.0,0.056253
segdup,2,15,13,10,20,2,0,224.605594
insider,2,15,13,10,20.0,2.0,0.0,0.130124
fastmultrec_greedy,2,15,13,10,20.0,2.0,0.0,0.456480
lcamap,2,15,13,10,20.0,2.0,0.0,0.078141
segdup,2,15,13,15,30,2,0,166.829924
insider,2,15,13,15,30.0,2.0,0.0,0.125447
fastmultrec_greedy,2,15,13,15,30.0,2.0,0.0,0.458262
lcamap,2,15,13,15,30.0,2.0,0.0,0.077671
segdup,2,15,13,20,40,2,0,171.203722
insider,2,15,13,20,40.0,2.0,0.0,0.124828
fastmultrec_greedy,2,15,13,20,40.0,2.0,0.0,0.476295
lcamap,2,15,13,20,40.0,2.0,0.0,0.077606
segdup,2,15,13,25,50,2,0,127.262480
insider,2,15,13,25,50.0,2.0,0.0,0.124117
fastmultrec_greedy,2,15,13,25,50.0,2.0,0.0,0.479890
lcamap,2,15,13,25,50.0,2.0,0.0,0.077059
segdup,2,15,13,5,10,2,0,258.016115
insider,2,15,13,5,10.0,2.0,0.0,0.125317
fastmultrec_greedy,2,15,13,5,10.0,2.0,0.0,0.462158
lcamap,2,15,13,5,10.0,2.0,0.0,0.079143
segdup,2,8,13,10,1055,79,265,122.364465
insider,2,8,13,10,1050.0,75.0,300.0,0.256087
fastmultrec_greedy,2,8,13,10,1055.0,79.0,265.0,0.347458
lcamap,2,8,13,10,1055.0,79.0,265.0,0.044242
segdup,2,8,13,15,1450,79,265,115.262781
insider,2,8,13,15,1413.0,69.0,378.0,0.688043
fastmultrec_greedy,2,8,13,15,1447.0,78.0,277.0,0.634736
lcamap,2,8,13,15,1450.0,79.0,265.0,0.057166
segdup,2,8,13,20,1845,79,265,116.393550
insider,2,8,13,20,1749.0,66.0,429.0,2.177097
fastmultrec_greedy,2,8,13,20,1837.0,78.0,277.0,0.632049
lcamap,2,8,13,20,1845.0,79.0,265.0,0.048419
segdup,2,8,13,25,2240,79,265,109.190072
insider,2,8,13,25,2079.0,66.0,429.0,20.981199
fastmultrec_greedy,2,8,13,25,2227.0,78.0,277.0,0.632915
lcamap,2,8,13,25,2240.0,79.0,265.0,0.044020
segdup,2,8,13,5,660,79,265,127.116303
insider,2,8,13,5,660.0,79.0,265.0,0.134460
fastmultrec_greedy,2,8,13,5,660.0,79.0,265.0,0.338471
lcamap,2,8,13,5,660.0,79.0,265.0,0.044778
segdup,2,9,13,10,109,10,9,183.550565
insider,2,9,13,10,109.0,10.0,9.0,0.119477
fastmultrec_greedy,2,9,13,10,109.0,10.0,9.0,0.383523
lcamap,2,9,13,10,109.0,10.0,9.0,0.064100
segdup,2,9,13,15,159,10,9,146.146750
insider,2,9,13,15,159.0,10.0,9.0,0.130869
fastmultrec_greedy,2,9,13,15,159.0,10.0,9.0,0.389148
lcamap,2,9,13,15,159.0,10.0,9.0,0.064938
segdup,2,9,13,20,209,10,9,137.448943
insider,2,9,13,20,209.0,10.0,9.0,0.151151
fastmultrec_greedy,2,9,13,20,209.0,10.0,9.0,0.394525
lcamap,2,9,13,20,209.0,10.0,9.0,0.063271
segdup,2,9,13,25,259,10,9,130.764537
insider,2,9,13,25,259.0,10.0,9.0,0.158229
fastmultrec_greedy,2,9,13,25,259.0,10.0,9.0,0.378932
lcamap,2,9,13,25,259.0,10.0,9.0,0.069378
segdup,2,9,13,5,-1,-1,-1,83.352204
insider,2,9,13,5,59.0,10.0,9.0,0.118619
fastmultrec_greedy,2,9,13,5,59.0,10.0,9.0,0.390052
lcamap,2,9,13,5,59.0,10.0,9.0,0.065858
segdup,1,10,14,10,39,2,19,158.162719
insider,1,10,14,10,39.0,2.0,19.0,0.103374
fastmultrec_greedy,1,10,14,10,39.0,2.0,19.0,0.425651
lcamap,1,10,14,10,39.0,2.0,19.0,0.063773
segdup,1,10,14,15,49,2,19,108.559353
insider,1,10,14,15,49.0,2.0,19.0,0.090551
fastmultrec_greedy,1,10,14,15,49.0,2.0,19.0,0.386910
lcamap,1,10,14,15,49.0,2.0,19.0,0.058290
segdup,1,10,14,20,59,2,19,108.030189
insider,1,10,14,20,59.0,2.0,19.0,0.109946
fastmultrec_greedy,1,10,14,20,59.0,2.0,19.0,0.426721
lcamap,1,10,14,20,59.0,2.0,19.0,0.064048
segdup,1,10,14,25,69,2,19,104.859042
insider,1,10,14,25,69.0,2.0,19.0,0.102687
fastmultrec_greedy,1,10,14,25,69.0,2.0,19.0,0.422836
lcamap,1,10,14,25,69.0,2.0,19.0,0.063489
segdup,1,10,14,5,29,2,19,172.518694
insider,1,10,14,5,29.0,2.0,19.0,0.091604
fastmultrec_greedy,1,10,14,5,29.0,2.0,19.0,0.397477
lcamap,1,10,14,5,29.0,2.0,19.0,0.060307
segdup,1,11,14,10,10,1,0,63.115027
insider,1,11,14,10,10.0,1.0,0.0,0.037027
fastmultrec_greedy,1,11,14,10,10.0,1.0,0.0,0.131527
lcamap,1,11,14,10,10.0,1.0,0.0,0.021790
segdup,1,11,14,15,15,1,0,57.062605
insider,1,11,14,15,15.0,1.0,0.0,0.047684
fastmultrec_greedy,1,11,14,15,15.0,1.0,0.0,0.121112
lcamap,1,11,14,15,15.0,1.0,0.0,0.020120
segdup,1,11,14,20,20,1,0,49.737596
insider,1,11,14,20,20.0,1.0,0.0,0.036196
fastmultrec_greedy,1,11,14,20,20.0,1.0,0.0,0.121010
lcamap,1,11,14,20,20.0,1.0,0.0,0.026373
segdup,1,11,14,25,25,1,0,36.720985
insider,1,11,14,25,25.0,1.0,0.0,0.035971
fastmultrec_greedy,1,11,14,25,25.0,1.0,0.0,0.116771
lcamap,1,11,14,25,25.0,1.0,0.0,0.020427
segdup,1,11,14,5,5,1,0,65.097169
insider,1,11,14,5,5.0,1.0,0.0,0.037537
fastmultrec_greedy,1,11,14,5,5.0,1.0,0.0,0.118512
lcamap,1,11,14,5,5.0,1.0,0.0,0.020434
segdup,1,15,14,10,10,1,0,64.459284
insider,1,15,14,10,10.0,1.0,0.0,0.043196
fastmultrec_greedy,1,15,14,10,10.0,1.0,0.0,0.243659
lcamap,1,15,14,10,10.0,1.0,0.0,0.023939
segdup,1,15,14,15,15,1,0,65.670431
insider,1,15,14,15,15.0,1.0,0.0,0.050506
fastmultrec_greedy,1,15,14,15,15.0,1.0,0.0,0.184648
lcamap,1,15,14,15,15.0,1.0,0.0,0.026691
segdup,1,15,14,20,20,1,0,63.821907
insider,1,15,14,20,20.0,1.0,0.0,0.045059
fastmultrec_greedy,1,15,14,20,20.0,1.0,0.0,0.177660
lcamap,1,15,14,20,20.0,1.0,0.0,0.023661
segdup,1,15,14,25,25,1,0,44.224368
insider,1,15,14,25,25.0,1.0,0.0,0.050813
fastmultrec_greedy,1,15,14,25,25.0,1.0,0.0,0.184106
lcamap,1,15,14,25,25.0,1.0,0.0,0.026800
segdup,1,15,14,5,5,1,0,67.556129
insider,1,15,14,5,5.0,1.0,0.0,0.046783
fastmultrec_greedy,1,15,14,5,5.0,1.0,0.0,0.186406
lcamap,1,15,14,5,5.0,1.0,0.0,0.027072
segdup,1,8,14,10,527,45,77,79.505158
insider,1,8,14,10,523.0,44.0,83.0,0.165801
fastmultrec_greedy,1,8,14,10,527.0,45.0,77.0,0.208659
lcamap,1,8,14,10,527.0,45.0,77.0,0.034679
segdup,1,8,14,15,752,45,77,84.067761
insider,1,8,14,15,732.0,39.0,147.0,0.789501
fastmultrec_greedy,1,8,14,15,752.0,45.0,77.0,0.216655
lcamap,1,8,14,15,752.0,45.0,77.0,0.037280
segdup,1,8,14,20,977,45,77,80.805771
insider,1,8,14,20,922.0,37.0,182.0,19.359613
fastmultrec_greedy,1,8,14,20,977.0,45.0,77.0,0.204070
lcamap,1,8,14,20,977.0,45.0,77.0,0.034238
segdup,1,8,14,25,1202,45,77,73.616302
insider,1,8,14,25,-1,-1,-1,1265.047320
fastmultrec_greedy,1,8,14,25,1202.0,45.0,77.0,0.283205
lcamap,1,8,14,25,1202.0,45.0,77.0,0.047928
segdup,1,8,14,5,302,45,77,86.133201
insider,1,8,14,5,302.0,45.0,77.0,0.101145
fastmultrec_greedy,1,8,14,5,302.0,45.0,77.0,0.218029
lcamap,1,8,14,5,302.0,45.0,77.0,0.043424
segdup,1,9,14,10,128,12,8,86.501326
insider,1,9,14,10,128.0,12.0,8.0,0.084668
fastmultrec_greedy,1,9,14,10,128.0,12.0,8.0,0.317565
lcamap,1,9,14,10,128.0,12.0,8.0,0.039787
segdup,1,9,14,15,188,12,8,84.079389
insider,1,9,14,15,188.0,12.0,8.0,0.093110
fastmultrec_greedy,1,9,14,15,188.0,12.0,8.0,0.315265
lcamap,1,9,14,15,188.0,12.0,8.0,0.039711
segdup,1,9,14,20,248,12,8,86.501311
insider,1,9,14,20,248.0,12.0,8.0,0.117303
fastmultrec_greedy,1,9,14,20,248.0,12.0,8.0,0.345266
lcamap,1,9,14,20,248.0,12.0,8.0,0.041044
segdup,1,9,14,25,308,12,8,81.858185
insider,1,9,14,25,308.0,12.0,8.0,0.136434
fastmultrec_greedy,1,9,14,25,308.0,12.0,8.0,0.318181
lcamap,1,9,14,25,308.0,12.0,8.0,0.038944
segdup,1,9,14,5,68,12,8,87.109704
insider,1,9,14,5,68.0,12.0,8.0,0.083262
fastmultrec_greedy,1,9,14,5,68.0,12.0,8.0,0.340788
lcamap,1,9,14,5,68.0,12.0,8.0,0.047653
segdup,2,10,14,10,40,4,0,183.262725
insider,2,10,14,10,40.0,4.0,0.0,0.115148
fastmultrec_greedy,2,10,14,10,40.0,4.0,0.0,0.435614
lcamap,2,10,14,10,40.0,4.0,0.0,0.068088
segdup,2,10,14,15,60,4,0,81.730531
insider,2,10,14,15,60.0,4.0,0.0,0.119313
fastmultrec_greedy,2,10,14,15,60.0,4.0,0.0,0.427992
lcamap,2,10,14,15,60.0,4.0,0.0,0.068000
segdup,2,10,14,20,80,4,0,85.896724
insider,2,10,14,20,80.0,4.0,0.0,0.117951
fastmultrec_greedy,2,10,14,20,80.0,4.0,0.0,0.433781
lcamap,2,10,14,20,80.0,4.0,0.0,0.068704
segdup,2,10,14,25,100,4,0,83.323091
insider,2,10,14,25,100.0,4.0,0.0,0.119148
fastmultrec_greedy,2,10,14,25,100.0,4.0,0.0,0.444389
lcamap,2,10,14,25,100.0,4.0,0.0,0.066770
segdup,2,10,14,5,20,4,0,197.360834
insider,2,10,14,5,20.0,4.0,0.0,0.113266
fastmultrec_greedy,2,10,14,5,20.0,4.0,0.0,0.439860
lcamap,2,10,14,5,20.0,4.0,0.0,0.069217
segdup,2,11,14,10,20,2,0,92.962589
insider,2,11,14,10,20.0,2.0,0.0,0.059244
fastmultrec_greedy,2,11,14,10,20.0,2.0,0.0,0.191790
lcamap,2,11,14,10,20.0,2.0,0.0,0.032203
segdup,2,11,14,15,30,2,0,88.050101
insider,2,11,14,15,30.0,2.0,0.0,0.061515
fastmultrec_greedy,2,11,14,15,30.0,2.0,0.0,0.193152
lcamap,2,11,14,15,30.0,2.0,0.0,0.031449
segdup,2,11,14,20,40,2,0,66.007890
insider,2,11,14,20,40.0,2.0,0.0,0.062363
fastmultrec_greedy,2,11,14,20,40.0,2.0,0.0,0.194293
lcamap,2,11,14,20,40.0,2.0,0.0,0.032091
segdup,2,11,14,25,50,2,0,40.696901
insider,2,11,14,25,50.0,2.0,0.0,0.060732
fastmultrec_greedy,2,11,14,25,50.0,2.0,0.0,0.195237
lcamap,2,11,14,25,50.0,2.0,0.0,0.032009
segdup,2,11,14,5,10,2,0,95.813705
insider,2,11,14,5,10.0,2.0,0.0,0.061333
fastmultrec_greedy,2,11,14,5,10.0,2.0,0.0,0.197668
lcamap,2,11,14,5,10.0,2.0,0.0,0.031431
segdup,2,15,14,10,20,2,0,164.355572
insider,2,15,14,10,20.0,2.0,0.0,0.102463
fastmultrec_greedy,2,15,14,10,20.0,2.0,0.0,0.383974
lcamap,2,15,14,10,20.0,2.0,0.0,0.065288
segdup,2,15,14,15,30,2,0,125.491240
insider,2,15,14,15,30.0,2.0,0.0,0.104632
fastmultrec_greedy,2,15,14,15,30.0,2.0,0.0,0.391932
lcamap,2,15,14,15,30.0,2.0,0.0,0.064954
segdup,2,15,14,20,40,2,0,79.171080
insider,2,15,14,20,40.0,2.0,0.0,0.103306
