method,planted_wgds,duprate,simid,dup_cost,solution_cost,solution_nbdups,solution_nblosses,time
lcamap,2,11,71,25,50.0,2.0,0.0,0.072811
segdup,1,7,71,25,4781,152,981,119.558144
insider,1,7,71,25,4207.0,114.0,1357.0,23.368406
fastmultrec_greedy,1,7,71,25,4444.0,133.0,1119.0,5.211502
lcamap,1,7,71,25,4792.0,153.0,967.0,0.053651
segdup,1,8,71,25,232,9,7,87.254276
insider,1,8,71,25,232.0,9.0,7.0,0.118068
fastmultrec_greedy,1,8,71,25,232.0,9.0,7.0,0.336196
lcamap,1,8,71,25,232.0,9.0,7.0,0.054199
segdup,1,9,71,25,182,7,7,82.164038
insider,1,9,71,25,182.0,7.0,7.0,0.078033
fastmultrec_greedy,1,9,71,25,182.0,7.0,7.0,0.247140
lcamap,1,9,71,25,182.0,7.0,7.0,0.037378
segdup,1,10,71,25,26,1,1,48.623903
insider,1,10,71,25,26.0,1.0,1.0,0.047644
fastmultrec_greedy,1,10,71,25,26.0,1.0,1.0,0.168501
lcamap,1,10,71,25,26.0,1.0,1.0,0.027120
segdup,1,11,71,25,25,1,0,67.426020
insider,1,11,71,25,25.0,1.0,0.0,0.065714
fastmultrec_greedy,1,11,71,25,25.0,1.0,0.0,0.235548
lcamap,1,11,71,25,25.0,1.0,0.0,0.041886
segdup,2,7,72,25,5878,150,2128,259.206396
insider,2,7,72,25,5171.0,106.0,2521.0,7.609223
fastmultrec_greedy,2,7,72,25,5408.0,124.0,2308.0,11.742267
lcamap,2,7,72,25,5878.0,150.0,2128.0,0.066022
segdup,2,10,72,25,128,5,3,94.252461
insider,2,10,72,25,128.0,5.0,3.0,0.137468
fastmultrec_greedy,2,10,72,25,128.0,5.0,3.0,0.426087
lcamap,2,10,72,25,128.0,5.0,3.0,0.071489
segdup,2,11,72,25,50,2,0,78.384893
insider,2,11,72,25,50.0,2.0,0.0,0.104715
fastmultrec_greedy,2,11,72,25,50.0,2.0,0.0,0.400759
lcamap,2,11,72,25,50.0,2.0,0.0,0.067903
segdup,1,7,72,25,6196,188,1496,185.306762
insider,1,7,72,25,5329.0,133.0,2004.0,9.514319
fastmultrec_greedy,1,7,72,25,5695.0,162.0,1645.0,12.281267
lcamap,1,7,72,25,6196.0,188.0,1496.0,0.064182
segdup,1,8,72,25,1311,49,86,55.167921
insider,1,8,72,25,1072.0,32.0,272.0,5.637662
fastmultrec_greedy,1,8,72,25,1217.0,44.0,117.0,0.797540
lcamap,1,8,72,25,1329.0,50.0,79.0,0.023119
segdup,1,9,72,25,513,20,13,93.122956
insider,1,9,72,25,513.0,20.0,13.0,0.565175
fastmultrec_greedy,1,9,72,25,513.0,20.0,13.0,0.329305
lcamap,1,9,72,25,513.0,20.0,13.0,0.059562
segdup,1,10,72,25,52,2,2,49.486603
insider,1,10,72,25,52.0,2.0,2.0,0.047612
fastmultrec_greedy,1,10,72,25,52.0,2.0,2.0,0.168184
lcamap,1,10,72,25,52.0,2.0,2.0,0.026941
segdup,1,11,72,25,25,1,0,56.792723
insider,1,11,72,25,25.0,1.0,0.0,0.063910
fastmultrec_greedy,1,11,72,25,25.0,1.0,0.0,0.234252
lcamap,1,11,72,25,25.0,1.0,0.0,0.037345
segdup,2,7,73,25,3812,126,662,230.777267
insider,2,7,73,25,3506.0,100.0,1006.0,4.496675
fastmultrec_greedy,2,7,73,25,3756.0,123.0,681.0,2.525720
lcamap,2,7,73,25,3812.0,126.0,662.0,0.097297
segdup,2,8,73,25,1017,38,67,134.899489
insider,2,8,73,25,983.0,35.0,108.0,30.081056
fastmultrec_greedy,2,8,73,25,1033.0,39.0,58.0,0.539232
lcamap,2,8,73,25,1033.0,39.0,58.0,0.080038
segdup,2,10,73,25,50,2,0,30.408652
insider,2,10,73,25,50.0,2.0,0.0,0.049831
fastmultrec_greedy,2,10,73,25,50.0,2.0,0.0,0.168489
lcamap,2,10,73,25,50.0,2.0,0.0,0.027796
segdup,2,11,73,25,50,2,0,89.904461
insider,2,11,73,25,50.0,2.0,0.0,0.118758
fastmultrec_greedy,2,11,73,25,50.0,2.0,0.0,0.445244
lcamap,2,11,73,25,50.0,2.0,0.0,0.071447
segdup,1,7,73,25,3944,139,469,130.552617
insider,1,7,73,25,3506.0,106.0,856.0,9.570540
fastmultrec_greedy,1,7,73,25,3817.0,133.0,492.0,2.103441
lcamap,1,7,73,25,3944.0,139.0,469.0,0.059990
segdup,1,8,73,25,1986,74,136,98.191099
insider,1,8,73,25,1885.0,65.0,260.0,27.436858
fastmultrec_greedy,1,8,73,25,1986.0,74.0,136.0,0.295503
lcamap,1,8,73,25,1986.0,74.0,136.0,0.052344
segdup,1,9,73,25,467,18,17,70.957290
insider,1,9,73,25,467.0,18.0,17.0,1.050184
fastmultrec_greedy,1,9,73,25,467.0,18.0,17.0,0.195403
lcamap,1,9,73,25,467.0,18.0,17.0,0.033604
segdup,1,10,73,25,76,3,1,77.912884
insider,1,10,73,25,76.0,3.0,1.0,0.055484
fastmultrec_greedy,1,10,73,25,76.0,3.0,1.0,0.194993
lcamap,1,10,73,25,76.0,3.0,1.0,0.030054
segdup,1,11,73,25,25,1,0,38.259986
insider,1,11,73,25,25.0,1.0,0.0,0.041684
fastmultrec_greedy,1,11,73,25,25.0,1.0,0.0,0.156183
lcamap,1,11,73,25,25.0,1.0,0.0,0.023262
segdup,2,7,74,25,10388,243,4313,463.754290
insider,2,7,74,25,9302.0,174.0,4952.0,24.837680
fastmultrec_greedy,2,7,74,25,9550.0,197.0,4625.0,31.407833
lcamap,2,7,74,25,10397.0,244.0,4297.0,0.111303
segdup,2,8,74,25,2296,82,246,114.196242
insider,2,8,74,25,2169.0,68.0,469.0,175.295097
fastmultrec_greedy,2,8,74,25,2296.0,82.0,246.0,0.324523
lcamap,2,8,74,25,2296.0,82.0,246.0,0.055779
segdup,2,9,74,25,393,15,18,171.915517
insider,2,9,74,25,374.0,14.0,24.0,0.493507
fastmultrec_greedy,2,9,74,25,393.0,15.0,18.0,0.551654
lcamap,2,9,74,25,393.0,15.0,18.0,0.085393
segdup,2,10,74,25,76,3,1,87.482508
insider,2,10,74,25,76.0,3.0,1.0,0.098870
fastmultrec_greedy,2,10,74,25,76.0,3.0,1.0,0.334825
lcamap,2,10,74,25,76.0,3.0,1.0,0.049837
segdup,2,11,74,25,51,2,1,126.624645
insider,2,11,74,25,51.0,2.0,1.0,0.157257
fastmultrec_greedy,2,11,74,25,51.0,2.0,1.0,0.598729
lcamap,2,11,74,25,51.0,2.0,1.0,0.094019
segdup,1,7,74,25,6376,204,1276,188.210517
insider,1,7,74,25,5539.0,149.0,1814.0,5.377826
fastmultrec_greedy,1,7,74,25,5950.0,180.0,1450.0,9.953321
lcamap,1,7,74,25,6376.0,204.0,1276.0,0.077605
segdup,1,8,74,25,1815,67,140,73.685281
insider,1,8,74,25,1699.0,55.0,324.0,111.733560
fastmultrec_greedy,1,8,74,25,1793.0,66.0,143.0,0.460282
lcamap,1,8,74,25,1815.0,67.0,140.0,0.039797
segdup,1,9,74,25,517,20,17,46.555378
insider,1,9,74,25,513.0,19.0,38.0,0.458479
fastmultrec_greedy,1,9,74,25,517.0,20.0,17.0,0.148402
lcamap,1,9,74,25,517.0,20.0,17.0,0.024497
segdup,1,10,74,25,50,2,0,72.357167
insider,1,10,74,25,50.0,2.0,0.0,0.066488
fastmultrec_greedy,1,10,74,25,50.0,2.0,0.0,0.236804
lcamap,1,10,74,25,50.0,2.0,0.0,0.038461
segdup,1,11,74,25,25,1,0,32.466295
insider,1,11,74,25,25.0,1.0,0.0,0.038808
fastmultrec_greedy,1,11,74,25,25.0,1.0,0.0,0.110255
lcamap,1,11,74,25,25.0,1.0,0.0,0.018606
segdup,2,7,75,25,8000,206,2850,572.672344
insider,2,7,75,25,7062.0,146.0,3412.0,3.565183
fastmultrec_greedy,2,7,75,25,7424.0,178.0,2974.0,22.671346
lcamap,2,7,75,25,8000.0,206.0,2850.0,0.154576
segdup,2,8,75,25,1459,55,84,117.637560
insider,2,8,75,25,1357.0,43.0,282.0,79.779933
fastmultrec_greedy,2,8,75,25,1459.0,55.0,84.0,0.477318
lcamap,2,8,75,25,1459.0,55.0,84.0,0.072780
segdup,2,10,75,25,77,3,2,115.267271
insider,2,10,75,25,77.0,3.0,2.0,0.145961
fastmultrec_greedy,2,10,75,25,77.0,3.0,2.0,0.557476
lcamap,2,10,75,25,77.0,3.0,2.0,0.079984
segdup,2,11,75,25,75,3,0,74.273351
insider,2,11,75,25,75.0,3.0,0.0,0.099712
fastmultrec_greedy,2,11,75,25,75.0,3.0,0.0,0.335115
lcamap,2,11,75,25,75.0,3.0,0.0,0.057907
segdup,1,7,75,25,5782,175,1407,219.645774
insider,1,7,75,25,5005.0,126.0,1855.0,9.123962
fastmultrec_greedy,1,7,75,25,5290.0,149.0,1565.0,12.388044
lcamap,1,7,75,25,5782.0,175.0,1407.0,0.077764
segdup,1,8,75,25,1246,47,71,56.451841
insider,1,8,75,25,1132.0,38.0,182.0,20.541576
fastmultrec_greedy,1,8,75,25,1246.0,47.0,71.0,0.171723
lcamap,1,8,75,25,1246.0,47.0,71.0,0.030402
segdup,1,9,75,25,27,1,2,72.069397
insider,1,9,75,25,27.0,1.0,2.0,0.072959
fastmultrec_greedy,1,9,75,25,27.0,1.0,2.0,0.295685
lcamap,1,9,75,25,27.0,1.0,2.0,0.044564
segdup,1,10,75,25,50,2,0,82.524404
insider,1,10,75,25,50.0,2.0,0.0,0.080917
fastmultrec_greedy,1,10,75,25,50.0,2.0,0.0,0.337883
lcamap,1,10,75,25,50.0,2.0,0.0,0.052527
segdup,1,11,75,25,25,1,0,42.858404
insider,1,11,75,25,25.0,1.0,0.0,0.047203
fastmultrec_greedy,1,11,75,25,25.0,1.0,0.0,0.195817
lcamap,1,11,75,25,25.0,1.0,0.0,0.026531
segdup,2,7,76,25,7450,198,2500,438.309239
insider,2,7,76,25,6629.0,145.0,3004.0,6.039176
fastmultrec_greedy,2,7,76,25,6949.0,168.0,2749.0,20.289708
lcamap,2,7,76,25,7450.0,198.0,2500.0,0.123891
segdup,2,8,76,25,1529,56,129,101.693644
insider,2,8,76,25,1471.0,49.0,246.0,5.469589
fastmultrec_greedy,2,8,76,25,1529.0,56.0,129.0,0.378001
lcamap,2,8,76,25,1529.0,56.0,129.0,0.054550
segdup,2,9,76,25,434,17,9,160.145711
insider,2,9,76,25,434.0,17.0,9.0,0.288766
fastmultrec_greedy,2,9,76,25,434.0,17.0,9.0,0.597841
lcamap,2,9,76,25,434.0,17.0,9.0,0.080041
segdup,2,10,76,25,76,3,1,78.636014
insider,2,10,76,25,76.0,3.0,1.0,0.103950
fastmultrec_greedy,2,10,76,25,76.0,3.0,1.0,0.377850
lcamap,2,10,76,25,76.0,3.0,1.0,0.061850
segdup,2,11,76,25,50,2,0,77.464597
insider,2,11,76,25,50.0,2.0,0.0,0.080277
fastmultrec_greedy,2,11,76,25,50.0,2.0,0.0,0.301354
lcamap,2,11,76,25,50.0,2.0,0.0,0.045612
segdup,1,7,76,25,4120,139,645,145.553378
insider,1,7,76,25,3701.0,109.0,976.0,14.214849
fastmultrec_greedy,1,7,76,25,3840.0,121.0,815.0,8.134755
lcamap,1,7,76,25,4120.0,139.0,645.0,0.064323
segdup,1,8,76,25,541,21,16,36.114548
insider,1,8,76,25,502.0,16.0,102.0,3.464252
fastmultrec_greedy,1,8,76,25,541.0,21.0,16.0,0.089827
lcamap,1,8,76,25,541.0,21.0,16.0,0.016272
segdup,1,9,76,25,418,16,18,83.598488
insider,1,9,76,25,418.0,16.0,18.0,1.579500
fastmultrec_greedy,1,9,76,25,418.0,16.0,18.0,0.295850
lcamap,1,9,76,25,418.0,16.0,18.0,0.055556
segdup,1,10,76,25,52,2,2,51.467047
insider,1,10,76,25,52.0,2.0,2.0,0.054962
fastmultrec_greedy,1,10,76,25,52.0,2.0,2.0,0.214275
lcamap,1,10,76,25,52.0,2.0,2.0,0.031806
segdup,1,11,76,25,25,1,0,27.477427
insider,1,11,76,25,25.0,1.0,0.0,0.027669
fastmultrec_greedy,1,11,76,25,25.0,1.0,0.0,0.102751
lcamap,1,11,76,25,25.0,1.0,0.0,0.016495
segdup,2,7,77,25,4415,136,1015,186.775212
insider,2,7,77,25,4132.0,111.0,1357.0,11.196964
fastmultrec_greedy,2,7,77,25,4282.0,129.0,1057.0,3.434910
lcamap,2,7,77,25,4415.0,136.0,1015.0,0.076170
segdup,2,8,77,25,1742,63,167,103.761440
insider,2,8,77,25,1665.0,51.0,390.0,72.103349
fastmultrec_greedy,2,8,77,25,1740.0,63.0,165.0,0.828691
lcamap,2,8,77,25,1781.0,65.0,156.0,0.054399
segdup,2,9,77,25,179,7,4,42.981269
insider,2,9,77,25,179.0,7.0,4.0,0.084228
fastmultrec_greedy,2,9,77,25,179.0,7.0,4.0,0.225190
lcamap,2,9,77,25,179.0,7.0,4.0,0.036042
segdup,2,10,77,25,100,4,0,125.883385
insider,2,10,77,25,100.0,4.0,0.0,0.160745
fastmultrec_greedy,2,10,77,25,100.0,4.0,0.0,0.619651
lcamap,2,10,77,25,100.0,4.0,0.0,0.106247
segdup,2,11,77,25,50,2,0,36.146350
insider,2,11,77,25,50.0,2.0,0.0,0.059206
fastmultrec_greedy,2,11,77,25,50.0,2.0,0.0,0.191890
lcamap,2,11,77,25,50.0,2.0,0.0,0.033731
segdup,1,7,77,25,7374,216,1974,176.917594
insider,1,7,77,25,6397.0,157.0,2472.0,9.998338
fastmultrec_greedy,1,7,77,25,6856.0,191.0,2081.0,8.695242
lcamap,1,7,77,25,7375.0,217.0,1950.0,0.058064
segdup,1,8,77,25,1160,43,85,49.817769
insider,1,8,77,25,-1,-1,-1,9999999999.000000
fastmultrec_greedy,1,8,77,25,1160.0,43.0,85.0,0.171684
lcamap,1,8,77,25,1160.0,43.0,85.0,0.027602
segdup,1,9,77,25,202,8,2,43.853995
insider,1,9,77,25,202.0,8.0,2.0,0.069160
fastmultrec_greedy,1,9,77,25,202.0,8.0,2.0,0.082118
lcamap,1,9,77,25,202.0,8.0,2.0,0.017315
segdup,1,10,77,25,51,2,1,58.918545
insider,1,10,77,25,51.0,2.0,1.0,0.064050
fastmultrec_greedy,1,10,77,25,51.0,2.0,1.0,0.203221
lcamap,1,10,77,25,51.0,2.0,1.0,0.034842
segdup,1,11,77,25,25,1,0,31.619874
insider,1,11,77,25,25.0,1.0,0.0,0.038218
fastmultrec_greedy,1,11,77,25,25.0,1.0,0.0,0.131471
lcamap,1,11,77,25,25.0,1.0,0.0,0.021528
segdup,2,7,78,25,8794,245,2669,404.587223
insider,2,7,78,25,7448.0,162.0,3398.0,4.632664
fastmultrec_greedy,2,7,78,25,7779.0,191.0,3004.0,36.664128
lcamap,2,7,78,25,8794.0,245.0,2669.0,0.128879
segdup,2,8,78,25,2756,98,306,149.305849
insider,2,8,78,25,2519.0,79.0,544.0,92.696209
fastmultrec_greedy,2,8,78,25,2695.0,96.0,295.0,1.744715
lcamap,2,8,78,25,2760.0,99.0,285.0,0.072397
segdup,2,9,78,25,312,12,12,111.187876
insider,2,9,78,25,312.0,12.0,12.0,0.264351
fastmultrec_greedy,2,9,78,25,312.0,12.0,12.0,0.533329
lcamap,2,9,78,25,312.0,12.0,12.0,0.076474
segdup,2,11,78,25,51,2,1,79.715643
insider,2,11,78,25,51.0,2.0,1.0,0.100019
fastmultrec_greedy,2,11,78,25,51.0,2.0,1.0,0.391542
lcamap,2,11,78,25,51.0,2.0,1.0,0.066941
segdup,1,7,78,25,3214,113,389,106.016198
insider,1,7,78,25,2826.0,83.0,751.0,14.714511
fastmultrec_greedy,1,7,78,25,3072.0,106.0,422.0,2.594520
lcamap,1,7,78,25,3220.0,114.0,370.0,0.049723
segdup,1,8,78,25,1269,46,119,41.775839
insider,1,8,78,25,1207.0,41.0,182.0,2.599685
fastmultrec_greedy,1,8,78,25,1269.0,46.0,119.0,0.149441
lcamap,1,8,78,25,1269.0,46.0,119.0,0.023523
segdup,1,9,78,25,177,7,2,45.762785
insider,1,9,78,25,161.0,6.0,11.0,0.046192
fastmultrec_greedy,1,9,78,25,177.0,7.0,2.0,0.109291
lcamap,1,9,78,25,177.0,7.0,2.0,0.017521
segdup,1,10,78,25,105,4,5,111.608441
insider,1,10,78,25,105.0,4.0,5.0,0.079820
fastmultrec_greedy,1,10,78,25,105.0,4.0,5.0,0.274107
lcamap,1,10,78,25,105.0,4.0,5.0,0.043123
segdup,1,11,78,25,25,1,0,67.134674
insider,1,11,78,25,25.0,1.0,0.0,0.066060
fastmultrec_greedy,1,11,78,25,25.0,1.0,0.0,0.258744
lcamap,1,11,78,25,25.0,1.0,0.0,0.039493
segdup,2,7,79,25,10403,250,4153,475.725079
insider,2,7,79,25,9248.0,179.0,4773.0,3.027481
fastmultrec_greedy,2,7,79,25,9549.0,206.0,4399.0,32.360127
lcamap,2,7,79,25,10417.0,251.0,4142.0,0.116120
segdup,2,8,79,25,1037,38,87,62.518025
insider,2,8,79,25,963.0,33.0,138.0,46.135501
fastmultrec_greedy,2,8,79,25,1037.0,38.0,87.0,0.675076
lcamap,2,8,79,25,1083.0,40.0,83.0,0.038089
segdup,2,9,79,25,282,11,7,54.489660
insider,2,9,79,25,282.0,11.0,7.0,0.112388
fastmultrec_greedy,2,9,79,25,282.0,11.0,7.0,0.160888
lcamap,2,9,79,25,282.0,11.0,7.0,0.027693
segdup,2,10,79,25,152,6,2,97.741083
insider,2,10,79,25,152.0,6.0,2.0,0.178143
fastmultrec_greedy,2,10,79,25,152.0,6.0,2.0,0.488246
lcamap,2,10,79,25,152.0,6.0,2.0,0.091701
segdup,2,11,79,25,50,2,0,137.725507
insider,2,11,79,25,50.0,2.0,0.0,0.127216
fastmultrec_greedy,2,11,79,25,50.0,2.0,0.0,0.545610
lcamap,2,11,79,25,50.0,2.0,0.0,0.078991
segdup,1,7,79,25,2127,77,202,61.469196
insider,1,7,79,25,1990.0,63.0,415.0,15.056295
fastmultrec_greedy,1,7,79,25,2083.0,75.0,208.0,0.508022
lcamap,1,7,79,25,2127.0,77.0,202.0,0.039741
segdup,1,8,79,25,2050,73,225,51.602554
insider,1,8,79,25,1848.0,58.0,398.0,113.764250
fastmultrec_greedy,1,8,79,25,2028.0,72.0,228.0,0.364511
lcamap,1,8,79,25,2072.0,74.0,222.0,0.025919
segdup,1,9,79,25,351,14,1,75.445231
insider,1,9,79,25,351.0,14.0,1.0,0.209628
fastmultrec_greedy,1,9,79,25,351.0,14.0,1.0,0.332168
lcamap,1,9,79,25,351.0,14.0,1.0,0.054232
segdup,1,10,79,25,26,1,1,47.298337
insider,1,10,79,25,26.0,1.0,1.0,0.048604
fastmultrec_greedy,1,10,79,25,26.0,1.0,1.0,0.185978
lcamap,1,10,79,25,26.0,1.0,1.0,0.030437
segdup,2,7,80,25,8212,195,3337,301.680001
insider,2,7,80,25,7363.0,141.0,3838.0,6.084265
fastmultrec_greedy,2,7,80,25,7674.0,165.0,3549.0,14.104348
lcamap,2,7,80,25,8212.0,195.0,3337.0,0.080624
segdup,2,8,80,25,2208,81,183,198.898121
insider,2,8,80,25,2077.0,69.0,352.0,62.298259
fastmultrec_greedy,2,8,80,25,2192.0,80.0,192.0,1.090762
lcamap,2,8,80,25,2208.0,81.0,183.0,0.101662
segdup,2,9,80,25,185,7,10,34.116842
insider,2,9,80,25,185.0,7.0,10.0,0.074201
fastmultrec_greedy,2,9,80,25,185.0,7.0,10.0,0.228342
lcamap,2,9,80,25,185.0,7.0,10.0,0.028422
segdup,2,10,80,25,51,2,1,120.517538
insider,2,10,80,25,51.0,2.0,1.0,0.120281
fastmultrec_greedy,2,10,80,25,51.0,2.0,1.0,0.482892
lcamap,2,10,80,25,51.0,2.0,1.0,0.073965
segdup,2,11,80,25,75,3,0,116.912389
insider,2,11,80,25,75.0,3.0,0.0,0.157429
fastmultrec_greedy,2,11,80,25,75.0,3.0,0.0,0.619909
lcamap,2,11,80,25,75.0,3.0,0.0,0.098290
segdup,1,7,80,25,2275,80,275,93.992713
insider,1,7,80,25,1986.0,58.0,536.0,5.018582
fastmultrec_greedy,1,7,80,25,2153.0,74.0,303.0,1.705292
lcamap,1,7,80,25,2278.0,81.0,253.0,0.038001
segdup,1,8,80,25,1303,48,103,63.234030
insider,1,8,80,25,1263.0,43.0,188.0,3.527652
fastmultrec_greedy,1,8,80,25,1303.0,48.0,103.0,0.194154
lcamap,1,8,80,25,1303.0,48.0,103.0,0.031372
segdup,1,9,80,25,271,10,21,68.717126
insider,1,9,80,25,271.0,10.0,21.0,0.090712
fastmultrec_greedy,1,9,80,25,271.0,10.0,21.0,0.194880
lcamap,1,9,80,25,271.0,10.0,21.0,0.031064
segdup,1,10,80,25,103,4,3,77.527435
insider,1,10,80,25,103.0,4.0,3.0,0.085887
fastmultrec_greedy,1,10,80,25,103.0,4.0,3.0,0.276797
lcamap,1,10,80,25,103.0,4.0,3.0,0.047914
segdup,1,11,80,25,50,2,0,71.052435
insider,1,11,80,25,50.0,2.0,0.0,0.076470
fastmultrec_greedy,1,11,80,25,50.0,2.0,0.0,0.282666
lcamap,1,11,80,25,50.0,2.0,0.0,0.050184
segdup,2,7,81,25,6774,195,1899,302.936489
insider,2,7,81,25,5847.0,135.0,2472.0,6.649122
fastmultrec_greedy,2,7,81,25,6210.0,167.0,2035.0,17.404385
lcamap,2,7,81,25,6782.0,196.0,1882.0,0.096011
segdup,2,8,81,25,2435,86,285,211.920584
insider,2,8,81,25,2238.0,70.0,488.0,7.502317
fastmultrec_greedy,2,8,81,25,2435.0,86.0,285.0,0.790219
lcamap,2,8,81,25,2435.0,86.0,285.0,0.102047
segdup,2,9,81,25,180,7,5,173.993848
insider,2,9,81,25,180.0,7.0,5.0,0.182193
fastmultrec_greedy,2,9,81,25,180.0,7.0,5.0,0.748314
lcamap,2,9,81,25,180.0,7.0,5.0,0.102285
segdup,2,10,81,25,100,4,0,78.400726
insider,2,10,81,25,100.0,4.0,0.0,0.095331
fastmultrec_greedy,2,10,81,25,100.0,4.0,0.0,0.307356
lcamap,2,10,81,25,100.0,4.0,0.0,0.045333
segdup,2,11,81,25,50,2,0,83.279898
insider,2,11,81,25,50.0,2.0,0.0,0.105911
fastmultrec_greedy,2,11,81,25,50.0,2.0,0.0,0.397597
lcamap,2,11,81,25,50.0,2.0,0.0,0.066528
segdup,1,7,81,25,6877,208,1677,223.792826
insider,1,7,81,25,5929.0,144.0,2329.0,6.701558
fastmultrec_greedy,1,7,81,25,6243.0,173.0,1918.0,21.955711
lcamap,1,7,81,25,6877.0,208.0,1677.0,0.079948
segdup,1,8,81,25,1328,50,78,68.235686
insider,1,8,81,25,1273.0,42.0,223.0,222.808047
fastmultrec_greedy,1,8,81,25,1306.0,49.0,81.0,0.383922
lcamap,1,8,81,25,1328.0,50.0,78.0,0.034568
segdup,1,9,81,25,131,5,6,102.706116
insider,1,9,81,25,131.0,5.0,6.0,0.104227
fastmultrec_greedy,1,9,81,25,131.0,5.0,6.0,0.374226
lcamap,1,9,81,25,131.0,5.0,6.0,0.067123
segdup,1,10,81,25,51,2,1,38.804907
insider,1,10,81,25,51.0,2.0,1.0,0.046614
fastmultrec_greedy,1,10,81,25,51.0,2.0,1.0,0.133195
lcamap,1,10,81,25,51.0,2.0,1.0,0.021702
segdup,1,11,81,25,25,1,0,51.878396
insider,1,11,81,25,25.0,1.0,0.0,0.058770
fastmultrec_greedy,1,11,81,25,25.0,1.0,0.0,0.206599
lcamap,1,11,81,25,25.0,1.0,0.0,0.031957
segdup,2,7,82,25,6137,166,1987,233.084486
insider,2,7,82,25,5306.0,116.0,2406.0,8.245801
fastmultrec_greedy,2,7,82,25,5609.0,141.0,2084.0,12.952232
lcamap,2,7,82,25,6153.0,169.0,1928.0,0.069205
segdup,2,8,82,25,3304,112,504,160.228735
insider,2,8,82,25,2931.0,86.0,781.0,10.997221
fastmultrec_greedy,2,8,82,25,3118.0,103.0,543.0,3.861961
lcamap,2,8,82,25,3304.0,112.0,504.0,0.071779
segdup,2,9,82,25,188,7,13,158.612624
insider,2,9,82,25,185.0,6.0,35.0,0.114793
fastmultrec_greedy,2,9,82,25,204.0,8.0,4.0,0.385326
lcamap,2,9,82,25,204.0,8.0,4.0,0.062507
segdup,2,10,82,25,77,3,2,151.155783
insider,2,10,82,25,77.0,3.0,2.0,0.142365
fastmultrec_greedy,2,10,82,25,77.0,3.0,2.0,0.554298
lcamap,2,10,82,25,77.0,3.0,2.0,0.081173
segdup,1,7,82,25,2977,103,402,94.923991
insider,1,7,82,25,2586.0,77.0,661.0,8.667017
fastmultrec_greedy,1,7,82,25,2804.0,95.0,429.0,3.040764
lcamap,1,7,82,25,3046.0,107.0,371.0,0.044320
segdup,1,8,82,25,1171,43,96,37.525065
insider,1,8,82,25,1110.0,38.0,160.0,60.554039
fastmultrec_greedy,1,8,82,25,1171.0,43.0,96.0,0.217525
lcamap,1,8,82,25,1190.0,44.0,90.0,0.019363
segdup,1,9,82,25,497,19,22,43.437469
insider,1,9,82,25,497.0,19.0,22.0,0.866923
fastmultrec_greedy,1,9,82,25,497.0,19.0,22.0,0.136544
lcamap,1,9,82,25,497.0,19.0,22.0,0.023306
segdup,1,10,82,25,25,1,0,71.490127
insider,1,10,82,25,25.0,1.0,0.0,0.068973
fastmultrec_greedy,1,10,82,25,25.0,1.0,0.0,0.241620
lcamap,1,10,82,25,25.0,1.0,0.0,0.041082
segdup,1,11,82,25,25,1,0,69.540706
insider,1,11,82,25,25.0,1.0,0.0,0.065534
fastmultrec_greedy,1,11,82,25,25.0,1.0,0.0,0.268491
lcamap,1,11,82,25,25.0,1.0,0.0,0.038446
segdup,2,7,83,25,4399,122,1349,178.084801
insider,2,7,83,25,3921.0,90.0,1671.0,1.944874
fastmultrec_greedy,2,7,83,25,4122.0,108.0,1422.0,4.430665
lcamap,2,7,83,25,4399.0,122.0,1349.0,0.049631
segdup,2,8,83,25,3942,127,767,219.932131
insider,2,8,83,25,3632.0,98.0,1182.0,20.668617
fastmultrec_greedy,2,8,83,25,3856.0,122.0,806.0,2.965323
lcamap,2,8,83,25,3942.0,127.0,767.0,0.085439
segdup,2,9,83,25,103,4,3,218.125856
insider,2,9,83,25,103.0,4.0,3.0,0.152136
fastmultrec_greedy,2,9,83,25,103.0,4.0,3.0,0.554916
lcamap,2,9,83,25,103.0,4.0,3.0,0.091097
segdup,2,10,83,25,51,2,1,95.130965
insider,2,10,83,25,51.0,2.0,1.0,0.126791
fastmultrec_greedy,2,10,83,25,51.0,2.0,1.0,0.466044
lcamap,2,10,83,25,51.0,2.0,1.0,0.079077
segdup,2,11,83,25,100,4,0,137.780902
insider,2,11,83,25,100.0,4.0,0.0,0.109098
fastmultrec_greedy,2,11,83,25,100.0,4.0,0.0,0.421002
lcamap,2,11,83,25,100.0,4.0,0.0,0.066124
segdup,1,7,83,25,4892,161,867,156.634555
insider,1,7,83,25,4374.0,128.0,1174.0,9.691827
fastmultrec_greedy,1,7,83,25,4597.0,148.0,897.0,7.068322
lcamap,1,7,83,25,4905.0,165.0,780.0,0.069448
segdup,1,8,83,25,2304,83,229,77.222480
insider,1,8,83,25,2109.0,66.0,459.0,105.658286
fastmultrec_greedy,1,8,83,25,2282.0,82.0,232.0,0.401952
lcamap,1,8,83,25,2304.0,83.0,229.0,0.040134
segdup,1,9,83,25,103,4,3,48.478071
insider,1,9,83,25,103.0,4.0,3.0,0.064751
fastmultrec_greedy,1,9,83,25,103.0,4.0,3.0,0.214951
lcamap,1,9,83,25,103.0,4.0,3.0,0.032069
segdup,1,10,83,25,26,1,1,71.666173
insider,1,10,83,25,26.0,1.0,1.0,0.073891
fastmultrec_greedy,1,10,83,25,26.0,1.0,1.0,0.290177
